date,enhancement,bug,churn,gc,bc,dc,bm,lm
2014-12-28,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2014-12-29,14.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
2014-12-30,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0
2014-12-31,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,0.0,44.0,601.0,0.0,0.0,0.0,0.0,0.0
2015-01-03,17.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0
2015-01-04,7.0,37.0,1395.0,12.0,0.0,0.0,0.0,0.0
2015-01-05,0.0,23.0,571.0,5.0,0.0,0.0,0.0,0.0
2015-01-06,2.0,9.0,369.0,3.0,0.0,0.0,0.0,0.0
2015-01-07,0.0,9.0,787.0,7.0,0.0,0.0,0.0,0.0
2015-01-11,31.0,0.0,893.0,0.0,0.0,0.0,0.0,0.0
2015-01-12,0.0,5.0,893.0,0.0,0.0,0.0,0.0,0.0
2015-01-13,0.0,29.0,830.0,0.0,0.0,0.0,0.0,0.0
2015-01-15,0.0,28.0,1507.0,1.0,0.0,0.0,0.0,0.0
2015-01-17,0.0,0.0,1037.0,5.0,0.0,0.0,0.0,0.0
2015-01-20,0.0,0.0,659.0,2.0,0.0,0.0,0.0,0.0
2015-01-22,2.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0
2015-01-25,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
2015-01-27,0.0,0.0,2662.0,3.0,0.0,0.0,0.0,0.0
2015-01-29,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2015-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-02,6.0,0.0,1136.0,4.0,0.0,0.0,0.0,0.0
2015-02-03,46.0,0.0,1620.0,3.0,0.0,0.0,0.0,0.0
2015-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,0.0,16.0,289.0,0.0,0.0,0.0,0.0,0.0
2015-02-12,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0
2015-02-17,239.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0
2015-02-19,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0
2015-02-24,3.0,7.0,1385.0,2.0,0.0,0.0,0.0,0.0
2015-02-25,3.0,0.0,212.0,1.0,0.0,0.0,0.0,0.0
2015-02-26,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0
2015-02-28,0.0,9.0,226.0,0.0,0.0,0.0,0.0,0.0
2015-03-01,50.0,0.0,879.0,2.0,0.0,0.0,0.0,0.0
2015-03-03,47.0,26.0,374.0,2.0,0.0,0.0,0.0,0.0
2015-03-04,0.0,11.0,591.0,2.0,0.0,0.0,0.0,0.0
2015-03-09,19.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0
2015-03-12,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0
2015-03-14,34.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0
2015-03-16,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0
2015-03-18,1.0,0.0,218.0,2.0,0.0,0.0,0.0,0.0
2015-03-21,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
2015-03-23,16.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0
2015-03-24,0.0,1.0,368.0,0.0,0.0,0.0,0.0,0.0
2015-03-25,22.0,14.0,859.0,0.0,0.0,0.0,0.0,0.0
2015-03-28,0.0,0.0,1399.0,1.0,0.0,0.0,0.0,0.0
2015-03-30,0.0,0.0,1399.0,1.0,0.0,0.0,0.0,0.0
2015-04-03,2.0,4.0,97.0,0.0,0.0,0.0,0.0,0.0
2015-04-08,0.0,5.0,722.0,0.0,0.0,0.0,0.0,0.0
2015-04-09,1.0,0.0,2753.0,0.0,0.0,0.0,0.0,0.0
2015-04-12,0.0,45.0,2244.0,0.0,0.0,0.0,0.0,0.0
2015-04-13,29.0,0.0,2070.0,0.0,0.0,0.0,0.0,0.0
2015-04-14,36.0,7.0,3747.0,1.0,0.0,0.0,0.0,0.0
2015-04-15,0.0,2.0,174.0,0.0,0.0,0.0,0.0,0.0
2015-04-19,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0
2015-04-20,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0
2015-04-28,0.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0
2015-04-29,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0
2015-05-06,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2015-05-11,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0
2015-05-12,49.0,0.0,10470.0,2.0,0.0,0.0,0.0,0.0
2015-05-13,5.0,0.0,10468.0,2.0,0.0,0.0,0.0,0.0
2015-05-14,37.0,0.0,517.0,5.0,0.0,0.0,0.0,0.0
2015-05-15,2.0,0.0,307.0,3.0,0.0,0.0,0.0,0.0
2015-05-18,7.0,19.0,538.0,1.0,0.0,0.0,0.0,0.0
2015-05-19,0.0,0.0,2954.0,7.0,0.0,0.0,0.0,0.0
2015-05-20,27.0,35.0,539.0,6.0,0.0,0.0,0.0,0.0
2015-05-24,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2015-05-26,0.0,0.0,4354.0,0.0,0.0,0.0,0.0,0.0
2015-05-27,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0
2015-05-28,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0
2015-05-29,0.0,0.0,906.0,1.0,0.0,0.0,0.0,0.0
2015-06-01,38.0,0.0,1262.0,2.0,0.0,0.0,0.0,0.0
2015-06-02,38.0,0.0,46627.0,7.0,0.0,0.0,0.0,0.0
2015-06-03,5.0,20.0,19272.0,4.0,0.0,0.0,0.0,0.0
2015-06-04,0.0,0.0,19247.0,4.0,0.0,0.0,0.0,0.0
2015-06-05,14.0,0.0,591.0,4.0,0.0,0.0,0.0,0.0
2015-06-07,26.0,10.0,160.0,0.0,0.0,0.0,0.0,0.0
2015-06-08,9.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0
2015-06-09,17.0,3.0,1059.0,2.0,0.0,0.0,0.0,0.0
2015-06-10,0.0,0.0,322.0,1.0,0.0,0.0,0.0,0.0
2015-06-11,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0
2015-06-12,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0
2015-06-13,11.0,46.0,1329.0,0.0,0.0,0.0,0.0,0.0
2015-06-14,0.0,25.0,1329.0,0.0,0.0,0.0,0.0,0.0
2015-06-15,9.0,2.0,1323.0,0.0,0.0,0.0,0.0,0.0
2015-06-16,37.0,0.0,936.0,0.0,0.0,0.0,0.0,0.0
2015-06-17,40.0,0.0,4442.0,6.0,0.0,0.0,0.0,0.0
2015-06-18,0.0,13.0,3543.0,6.0,0.0,0.0,0.0,0.0
2015-06-22,0.0,27.0,16370.0,2.0,0.0,0.0,0.0,0.0
2015-06-24,11.0,0.0,524.0,2.0,0.0,0.0,0.0,0.0
2015-06-25,1.0,0.0,973.0,0.0,0.0,0.0,0.0,0.0
2015-06-26,2.0,0.0,804.0,0.0,0.0,0.0,0.0,0.0
2015-06-28,0.0,31.0,2684.0,14.0,0.0,0.0,0.0,0.0
2015-06-29,41.0,0.0,2781.0,14.0,0.0,0.0,0.0,0.0
2015-06-30,30.0,0.0,1799.0,1.0,0.0,0.0,0.0,0.0
2015-07-01,0.0,16.0,1397.0,1.0,0.0,0.0,0.0,0.0
2015-07-02,25.0,0.0,3730.0,2.0,0.0,0.0,0.0,0.0
2015-07-04,0.0,0.0,2682.0,3.0,0.0,0.0,0.0,0.0
2015-07-05,0.0,0.0,2682.0,3.0,0.0,0.0,0.0,0.0
2015-07-06,0.0,31.0,4119.0,3.0,0.0,0.0,0.0,0.0
2015-07-07,16.0,0.0,1445.0,0.0,0.0,0.0,0.0,0.0
2015-07-08,0.0,7.0,1519.0,3.0,0.0,0.0,0.0,0.0
2015-07-10,0.0,0.0,332.0,3.0,0.0,0.0,0.0,0.0
2015-07-11,40.0,0.0,4948.0,5.0,0.0,0.0,0.0,0.0
2015-07-13,0.0,21.0,3063.0,1.0,0.0,0.0,0.0,0.0
2015-07-14,34.0,21.0,4764.0,11.0,0.0,0.0,0.0,0.0
2015-07-15,43.0,0.0,4169.0,9.0,0.0,0.0,0.0,0.0
